date,spx_close,spx_divy,rfr_1m,ivol25dput,ivol25dcall,rfr_3m,iv_90,iv_95,iv_97_5
43699,2922.95,2,2.14525,18.23945,13.37422,2.13225,22.0487,19.2845,17.6521
43700,2847.11,2.05,2.1395,24.34327,19.54578,2.14438,24.0889,21.598,20.1301
43703,2878.38,2.03,2.1395,20.17766,15.15581,2.14438,23.65,21.1021,19.5646
43704,2869.16,2.04,2.11588,21.99891,14.23398,2.11738,24.2136,21.6346,20.0732
43705,2887.94,2.02,2.112,19.69576,14.34555,2.12413,23.7338,21.0321,19.4083
43706,2924.58,2,2.10025,17.98262,12.7525,2.13175,22.8034,19.9063,18.2053
43707,2926.46,2,2.089,20.62051,12.7352,2.13763,23.2865,20.3421,18.6085
43711,2906.27,2.01,2.06688,19.59714,13.63007,2.12663,23.8476,20.9611,19.258
43712,2937.78,1.99,2.05725,15.97464,11.04245,2.11238,22.6899,19.7063,17.9967
43713,2976,1.96,2.04213,14.059,10.31433,2.10213,21.8729,18.7425,16.9291
43714,2978.71,1.96,2.049,12.00682,9.488062,2.13413,21.4535,18.2849,16.4546
43717,2978.43,1.96,2.0495,11.41495,8.902438,2.13838,21.5508,18.3683,16.5588
43718,2979.39,1.96,2.03863,12.88982,9.035755,2.13163,21.3776,18.2609,16.4692
43719,3000.93,1.95,2.03588,13.15474,10.12693,2.12725,20.9645,17.8252,16.0362
43720,3009.57,1.94,2.0275,12.75965,10.22135,2.1185,20.7329,17.5107,15.715
43721,3007.39,1.94,2.02475,12.43348,9.463472,2.13938,20.6583,17.4931,15.725
43724,2997.96,1.95,2.04088,14.33007,10.58979,2.14513,21.1151,18.0327,16.2616
43725,3005.7,1.95,2.057,13.95663,10.62039,2.16413,21.1287,18.1096,16.405
43726,3006.73,1.94,2.04425,13.92844,10.17448,2.15588,20.7423,17.7991,16.1028
43727,3006.79,1.94,2.04588,12.51417,9.630233,2.15888,20.6951,17.7674,16.0974
43728,2992.07,1.95,2.0365,14.64796,10.23532,2.13463,21.5955,18.756,16.9961
43731,2991.78,1.95,2.01838,12.30467,9.565069,2.10625,21.2998,18.4208,16.7427
43732,2966.6,1.97,2.04588,16.68645,12.69172,2.113,22.2575,19.4403,17.8373
43733,2984.87,1.96,2.05363,14.96671,10.31205,2.09963,21.841,19.0123,17.2965
43734,2977.62,1.96,2.0435,15.16992,11.1564,2.10438,21.9828,19.0843,17.3708
43735,2961.79,1.97,2.0315,17.71859,12.54348,2.09863,22.5202,19.7246,18.0329
43738,2976.74,1.96,2.01563,14.25654,10.65047,2.08513,21.8167,18.9906,17.2601
43739,2940.25,1.99,2.01088,17.79745,13.27235,2.08863,23.0399,20.3714,18.7463
43740,2887.61,2.03,1.99725,21.7332,16.63745,2.05638,24.1461,21.7809,20.3206
43741,2910.63,2.02,1.9895,20.7324,15.43965,2.04313,23.4947,20.9903,19.4308
43742,2952.01,1.99,1.978,18.68224,12.51373,2.027,22.3018,19.5795,17.8702
43745,2938.79,2,1.94025,19.24037,14.21171,2.012,22.6586,19.9773,18.2958
43746,2893.06,2.03,1.93875,22.87843,17.49847,2.0095,24.059,21.4758,19.9095
43747,2919.4,2.01,1.92738,20.75819,15.00406,1.98425,23.0974,20.4731,18.8711
43748,2938.13,2,1.92125,19.44635,15.35942,1.98613,22.5114,19.8507,18.2397
43749,2970.27,1.97,1.9135,16.46431,12.42187,2.00088,21.3749,18.6828,17.0129
43752,2966.15,1.98,1.89075,14.47769,10.73381,2.00088,20.9298,18.2136,16.5563
43753,2995.68,1.96,1.88913,12.22072,9.128985,2.00213,20.3574,17.466,15.7607
43754,2989.69,1.96,1.8775,11.89562,9.011818,2.00325,20.314,17.4366,15.7633
43755,2997.95,1.96,1.84638,11.82391,8.761288,1.96588,20.3224,17.4119,15.7168
43756,2986.2,1.96,1.85025,12.55386,9.201059,1.95325,20.4529,17.5573,15.8745
43759,3006.72,1.95,1.823,10.95172,9.202836,1.934,20.0663,17.0921,15.3897
43760,2995.99,1.96,1.82175,12.30139,9.346079,1.936,20.3309,17.377,15.6799
43761,3004.52,1.95,1.82275,12.29018,9.12495,1.93963,20.1265,17.1169,15.4007
43762,3010.29,1.95,1.80425,11.94805,8.801342,1.93563,20.0837,17.0909,15.3819
43763,3022.55,1.95,1.80488,11.05714,8.278176,1.92813,19.5759,16.4987,14.752
43766,3039.42,1.93,1.79963,10.73447,8.536964,1.9355,19.8517,16.6118,14.8142
43767,3036.89,1.94,1.78588,11.36695,8.947174,1.92713,20.0357,16.8101,14.9944
43768,3046.77,1.93,1.78138,9.893646,8.061829,1.90913,19.6719,16.4569,14.6679
43769,3037.56,1.94,1.78488,11.36787,8.481823,1.90225,19.9752,16.7943,14.9962
43770,3066.91,1.92,1.77425,9.365532,7.678674,1.8905,19.3547,16.153,14.3648
43773,3078.27,1.92,1.771,9.140806,7.472311,1.90825,19.5175,16.2748,14.4857
43774,3074.62,1.92,1.76988,9.370527,7.98502,1.8935,19.8161,16.5609,14.7437
43775,3076.78,1.92,1.755,9.312731,7.109509,1.90425,19.7774,16.5436,14.7344
43776,3085.18,1.91,1.758,9.380487,7.542531,1.90138,19.8037,16.5684,14.7584
43777,3093.08,1.91,1.759,8.435746,6.741504,1.90063,19.4892,16.3269,14.566
43780,3087.01,1.91,1.76325,9.540109,7.308887,1.90463,19.625,16.5121,14.7497
43781,3091.84,1.91,1.76163,9.582332,7.848843,1.90925,19.5394,16.4426,14.7348
43782,3094.04,1.91,1.76538,10.22815,8.189713,1.90988,19.7367,16.594,14.8316
43783,3096.63,1.91,1.7625,10.90735,8.285679,1.90413,19.7199,16.607,14.8385
43784,3120.46,1.89,1.73325,9.77826,7.3503,1.90263,19.1395,15.9861,14.2294
43787,3122.03,1.89,1.72363,9.464367,7.235413,1.8985,19.2888,16.129,14.3187
43788,3120.18,1.89,1.72163,9.674795,7.235212,1.89463,19.5861,16.422,14.5717
43789,3108.46,1.9,1.71563,10.56895,7.10121,1.89875,19.7981,16.6743,14.8894
43790,3103.54,1.91,1.708,10.5166,7.559651,1.9095,19.8697,16.8205,15.0984
43791,3110.29,1.9,1.70275,8.142555,6.157104,1.91725,19.5774,16.5883,14.8302
43794,3133.64,1.89,1.6995,7.906291,5.72964,1.91863,19.1032,16.0636,14.2828
43795,3140.52,1.88,1.70163,8.140625,5.862574,1.90863,18.9895,15.8716,14.1026
43796,3153.63,1.88,1.69113,8.422601,6.374478,1.91375,19.0418,15.9273,14.1509
43798,3140.98,1.88,1.69713,10.53072,8.016623,1.9055,19.7315,16.6392,14.8608
43801,3113.87,1.9,1.69375,13.00601,9.623056,1.90013,20.9079,17.8968,16.1641
43802,3093.2,1.91,1.70363,15.7529,11.08163,1.8915,21.6408,18.7644,17.0646
43803,3112.76,1.9,1.71313,14.89608,10.33725,1.88713,21.0891,18.1516,16.441
43804,3117.43,1.9,1.71013,13.95628,10.03904,1.885,20.8825,17.947,16.2479
43805,3145.91,1.88,1.71513,12.12901,8.624226,1.8905,20.3749,17.3018,15.5411
43808,3135.96,1.89,1.71763,16.50776,11.02413,1.88838,21.3252,18.1917,16.4101
43809,3132.52,1.89,1.73563,16.29313,11.48196,1.88725,21.1749,18.085,16.3435
43810,3141.63,1.88,1.7405,16.11305,10.58316,1.88738,20.8725,17.7448,15.9752
43811,3168.57,1.87,1.73975,14.49611,9.913149,1.89363,20.2105,17.006,15.2229
43812,3168.8,1.87,1.73738,11.07687,7.756356,1.89963,19.4048,16.1986,14.4355
43815,3191.45,1.85,1.74488,9.932323,7.951188,1.8985,19.1363,15.8123,13.955
43816,3192.52,1.85,1.76388,9.224626,7.250282,1.9025,19.1964,15.898,14.0638
43817,3191.14,1.86,1.76463,8.847162,6.947341,1.908,19.2211,16.0125,14.2075
43818,3205.37,1.85,1.78513,7.323677,5.963994,1.92775,19.203,15.8868,14.0646
43819,3221.22,1.84,1.77988,7.137356,6.066304,1.93475,19.3376,15.9549,14.1517
43822,3224.01,1.83,1.792,6.934316,6.231661,1.94663,19.467,16.1375,14.3307
43823,3223.38,1.83,1.80475,7.809337,6.753968,1.9605,19.442,16.2071,14.3997
43825,3239.91,1.82,1.80475,8.141918,6.932672,1.9605,19.3353,16.1039,14.3364
43826,3240.02,1.82,1.79938,10.17283,7.707247,1.94463,19.6364,16.4712,14.7362
43829,3221.29,1.83,1.78088,11.59519,9.016405,1.90938,20.32,17.26,15.5526
43830,3230.78,1.83,1.7625,11.22198,8.147303,1.90838,19.7003,16.6011,14.8345
43832,3257.85,1.9,1.73438,9.643517,7.477526,1.90025,19.116,15.9968,14.2328
43833,3234.85,1.91,1.71425,13.29992,9.723688,1.87388,19.993,16.9565,15.2279
43836,3246.28,1.91,1.69213,11.22786,8.429911,1.87225,19.8964,16.8724,15.124
43837,3237.18,1.91,1.699,11.91556,8.381546,1.878,19.818,16.7637,15.0392
43838,3253.05,1.9,1.67713,12.6224,9.000463,1.834,19.5194,16.3638,14.5932
43839,3274.7,1.89,1.68363,10.19896,7.954556,1.84788,19.0115,15.8004,13.9986
43840,3265.35,1.9,1.67663,10.22849,7.994421,1.83775,19.0333,15.9089,14.1285
43843,3288.13,1.88,1.67625,8.983273,7.214255,1.83125,18.7406,15.5954,13.8248
43844,3283.15,1.89,1.66963,9.525723,7.41993,1.84263,18.7345,15.5743,13.8247
43845,3289.29,1.88,1.669,8.687658,7.080864,1.83613,18.6823,15.4943,13.7565
43846,3316.81,1.87,1.65775,8.763527,6.703088,1.82663,18.5051,15.2551,13.4908
43847,3329.62,1.86,1.65438,8.216434,6.677496,1.81913,18.3973,15.1678,13.4108
43851,3320.79,1.87,1.6595,10.09137,7.948555,1.80625,18.8276,15.6407,13.8985
43852,3321.75,1.87,1.65938,10.46277,8.009987,1.80088,18.9599,15.7538,14.0123
43853,3325.54,1.86,1.66088,11.00355,8.279615,1.79413,19.0213,15.8151,14.0546
43854,3295.47,1.88,1.6595,16.05463,10.79465,1.79538,19.9625,16.8906,15.1727
43857,3243.63,1.91,1.64925,20.52283,14.2075,1.7745,21.8886,18.8441,17.1271
43858,3276.24,1.89,1.65,18.57003,12.9054,1.7695,20.9106,17.7662,16.0276
43859,3273.4,1.9,1.64525,19.40717,13.32053,1.77713,20.8883,17.7673,16.0658
43860,3283.66,1.89,1.655,18.54182,12.70425,1.76325,20.3802,17.2059,15.4506
43861,3225.52,1.92,1.66188,24.25913,16.9198,1.75113,22.0607,19.0178,17.3521
43864,3248.92,1.92,1.66775,19.70751,13.70039,1.741,21.6009,18.4995,16.8003
43865,3297.59,1.89,1.66625,16.05261,11.45854,1.73738,20.289,17.1009,15.3806
43866,3334.69,1.87,1.66963,13.58099,9.824423,1.74163,19.7407,16.4693,14.702
43867,3345.78,1.87,1.67088,13.01204,9.202374,1.73413,19.6211,16.2351,14.4068
43868,3327.71,1.89,1.66525,14.86982,10.62554,1.73088,20.0335,16.7885,14.9978
43871,3352.09,1.88,1.65788,12.48464,8.918192,1.71313,19.8937,16.5235,14.7082
43872,3357.75,1.87,1.65275,11.89569,8.702621,1.70725,19.8726,16.476,14.6657
43873,3379.45,1.86,1.65013,10.14264,8.008932,1.70375,19.1785,15.7514,13.963
43874,3373.94,1.86,1.6585,11.41273,9.11157,1.69163,19.547,16.1519,14.3693
43875,3380.16,1.86,1.65825,10.36018,7.841053,1.69175,19.2711,15.8858,14.0949
43879,3370.29,1.87,1.647,11.96453,8.855197,1.69463,19.7515,16.391,14.5981
43880,3386.15,1.86,1.63938,11.10935,8.40242,1.696,19.492,16.119,14.3313
43881,3373.23,1.87,1.62888,13.22558,9.747171,1.68275,20.1603,16.7945,14.9713
43882,3337.75,1.89,1.62675,16.71256,11.60937,1.67925,21.1416,17.9235,16.1831
43885,3225.89,1.95,1.61613,31.25623,21.62769,1.64663,24.9564,21.9168,20.1726
43886,3128.21,2.01,1.61263,38.0685,27.19638,1.63763,26.2253,23.5872,22.1518
43887,3116.39,2.02,1.60338,35.29476,28.10358,1.61325,25.9813,23.4854,22.1039
43888,2978.76,2.11,1.58113,54.48584,40.22842,1.58038,32.1257,29.6389,28.419
43889,2954.22,2.13,1.51525,63.46684,46.93565,1.46275,33.6293,30.7704,29.2037
43892,3090.23,2.04,1.35575,41.65199,27.85702,1.25375,30.4622,27.3667,25.6087
43893,3003.37,2.1,1.37675,52.34244,36.06787,1.31425,32.9028,29.9556,28.3047
43894,3130.12,2.01,1.01625,38.79303,25.86374,1.00063,30.4436,27.1148,25.2868
43895,3023.94,2.08,1.00513,55.27387,36.0938,0.99888,35.6946,32.5544,30.7586
43896,2972.37,2.12,0.86263,52.95534,35.93432,0.896,38.5607,35.5432,33.8102
43899,2746.56,2.29,0.72488,76.11478,52.22256,0.76813,46.2538,43.7409,42.3989
43900,2882.23,2.18,0.81138,60.86134,42.07036,0.78413,42.8403,40.0383,38.3883
43901,2741.38,2.3,0.79663,77.87024,56.04118,0.7725,46.7733,44.1747,42.7285
43902,2480.64,2.54,0.70463,115.6026,78.63005,0.7405,59.2644,56.6385,55.5048
43903,2711.02,2.32,0.80013,78.08609,46.95362,0.84313,50.5646,47.2851,45.5093
43906,2386.13,2.63,0.61163,119.3617,88.67536,0.88938,69.6629,66.7082,65.4474
43907,2529.19,2.48,0.75,95.56502,69.8102,1.05188,64.4053,61.1294,59.4277
43908,2398.1,2.61,0.77288,106.5351,75.26334,1.11575,70.323,66.8611,64.6264
43909,2409.39,2.6,0.92363,105.3063,74.10246,1.19513,64.1741,60.6589,58.7989
43910,2304.92,2.71,0.9285,96.86572,73.18901,1.20413,59.2079,55.6171,53.5673
43913,2237.4,2.77,0.94663,87.71123,68.86414,1.21563,51.5274,48.2111,46.5264
43914,2447.33,2.53,0.92488,82.36748,67.46246,1.23238,46.9409,43.7832,42.2893
43915,2475.56,2.5,0.95913,86.46318,65.62431,1.267,50.2391,47.1068,45.4164
43916,2630.07,2.35,0.94088,83.69099,60.54838,1.37463,46.7995,43.4135,41.7422
43917,2541.47,2.43,0.98938,79.94717,60.34198,1.45013,51.6062,48.0323,46.1786
43920,2626.65,2.35,0.9845,64.60599,48.27209,1.43338,47.9278,44.2296,42.3607
43921,2584.59,2.39,0.99288,64.38517,44.93842,1.4505,46.2011,42.6209,40.7445
43922,2470.5,2.48,1.01625,65.86159,49.42499,1.4365,50.7678,47.6897,46.0291
43923,2526.9,2.42,0.98163,60.58662,44.91293,1.373,47.2656,44.0521,42.3542
43924,2488.65,2.46,0.98513,49.77929,40.61382,1.38738,45.0239,42.0194,40.4098
43927,2663.68,2.3,0.92125,43.07597,34.00489,1.35238,42.5828,39.0477,37.1566
43928,2659.41,2.3,0.8635,44.70588,35.73571,1.31988,43.5638,40.0169,38.1268
43929,2749.98,2.22,0.82888,43.39632,36.12378,1.31138,42.1152,38.6282,36.7066
43930,2789.82,2.19,0.814,38.53449,32.45467,1.21888,41.1894,37.7092,35.8608
43934,2761.63,2.21,0.814,41.99902,33.13642,1.21888,41.1116,37.7452,36.03
43935,2846.06,2.14,0.79413,38.38003,31.52589,1.17613,38.121,34.6999,32.9857
43936,2783.36,2.18,0.75075,42.93596,32.51707,1.13488,40.8223,37.3365,35.6506
43937,2799.55,2.17,0.71825,42.5393,33.18803,1.13525,40.7305,37.398,35.7618
43938,2874.56,2.11,0.67275,36.64097,30.73561,1.109,38.8939,35.5392,33.7396
43941,2823.16,2.13,0.66738,41.94146,31.48672,1.09763,42.6636,39.2398,37.5178
43942,2736.56,2.21,0.62463,44.62364,36.38421,1.043,44.9842,41.7113,40.0645
43943,2799.31,2.15,0.56975,38.18566,31.39606,1.02025,42.6066,39.2182,37.4963
43944,2797.8,2.15,0.48725,39.15885,30.08258,0.99138,42.5399,39.1166,37.385
43945,2836.74,2.12,0.44088,32.3045,25.7739,0.88713,39.5196,36.0826,34.2379
43948,2878.48,2.08,0.43763,26.80251,22.73674,0.84075,37.1267,33.6064,31.7701
43949,2863.39,2.09,0.40363,32.78218,24.63512,0.76013,37.1384,33.6111,31.7282
43950,2939.51,2.04,0.37013,28.69433,21.83196,0.68663,35.0059,31.4015,29.5162
43951,2912.43,2.05,0.32963,33.02441,24.66267,0.55613,36.5611,32.9529,31.0711
43952,2830.71,2.11,0.30338,36.97242,27.92883,0.54088,39.2094,35.8434,34.0456
43955,2842.74,2.09,0.26275,34.47253,24.08059,0.50088,38.2746,34.9329,33.1027
43956,2868.44,2.08,0.24725,32.90895,24.80286,0.474,36.9432,33.6008,31.8362
43957,2848.42,2.09,0.22163,34.27481,24.70675,0.44763,37.2789,34.0051,32.2458
43958,2881.19,2.06,0.198,30.29298,25.43255,0.43463,35.8476,32.5239,30.7796
43959,2929.8,2.03,0.198,23.3982,18.85915,0.43463,33.276,29.8644,28.0795
43962,2930.32,2.03,0.19088,24.56845,18.64028,0.4335,32.3722,28.9287,27.0999
43963,2870.12,2.07,0.18388,31.17183,22.40659,0.424,35.2668,31.8363,30.0363
43964,2820,2.11,0.18363,36.53272,27.44064,0.39238,37.3986,34.0795,32.2663
43965,2852.5,2.08,0.18213,35.03322,25.14484,0.38563,35.7304,32.3544,30.5414
43966,2863.7,2.08,0.17238,32.55456,22.96329,0.3805,35.3632,31.9014,30.0428
43969,2953.91,2.01,0.17075,25.32793,19.36926,0.37663,32.8138,29.167,27.2781
43970,2922.94,2.03,0.17088,26.70724,20.56525,0.37413,33.7094,30.1393,28.2587
43971,2971.61,2,0.173,23.72366,19.05938,0.358,32.2229,28.6767,26.8543
43972,2948.51,2.01,0.16825,25.4494,20.26154,0.3595,33.226,29.7548,27.975
43973,2955.45,2.01,0.17375,24.39905,18.28873,0.36925,32.774,29.3634,27.517
43977,2991.77,1.98,0.1695,23.99257,18.72693,0.37125,32.0276,28.5245,26.6763
43978,3036.13,1.95,0.17363,23.96811,17.80526,0.3625,31.2882,27.6867,25.7539
43979,3029.73,1.96,0.17263,28.37459,19.5195,0.35,31.9775,28.3225,26.4204
43980,3044.31,1.94,0.1825,24.62523,19.26442,0.344,31.157,27.5951,25.7006
43983,3055.73,1.94,0.17813,25.80382,19.8224,0.33713,31.5472,27.937,26.0266
43984,3080.82,1.92,0.17875,23.68311,18.38614,0.3305,30.7095,27.1199,25.2238
43985,3122.87,1.89,0.17363,22.65119,17.73757,0.32663,29.8848,26.3269,24.4818
43986,3112.35,1.9,0.17525,23.11497,18.61105,0.31763,30.0221,26.5314,24.692
43987,3193.93,1.85,0.18013,20.95493,19.1179,0.31288,28.3466,24.7478,22.8724
43990,3232.39,1.83,0.17663,23.17066,19.51788,0.30975,28.8569,25.2604,23.3803
43991,3207.18,1.84,0.18788,25.32444,21.17871,0.31463,30.5815,26.9237,25.0508
43992,3190.14,1.85,0.1905,25.95007,21.04196,0.31838,30.6804,27.0463,25.1671
43993,3002.1,1.97,0.18475,46.53281,34.81709,0.31338,39.5536,35.9965,34.0808
43994,3041.31,1.94,0.19513,36.15437,27.76186,0.32088,37.1818,33.5077,31.5491
43997,3066.59,1.92,0.19388,35.2329,28.63807,0.299,36.0007,32.2382,30.3332
43998,3124.74,1.89,0.19375,35.51447,29.481,0.30788,35.0919,31.3201,29.3881
43999,3113.49,1.9,0.19388,34.74337,26.99504,0.31625,35.3609,31.6744,29.7205
44000,3115.34,1.9,0.19,32.467,25.25262,0.30638,35.0667,31.4616,29.584
44001,3097.74,1.91,0.19013,32.22689,25.78552,0.30513,36.1356,32.4757,30.5562
44004,3117.86,1.89,0.18475,30.25848,23.18329,0.29663,33.9393,30.4273,28.4648
44005,3131.29,1.88,0.1845,29.43212,23.45913,0.29688,33.7835,30.2517,28.3931
44006,3050.33,1.93,0.1795,33.95641,25.15863,0.28375,35.685,32.356,30.56
44007,3083.76,1.91,0.18363,33.26878,25.09416,0.306,34.147,30.8073,28.9959
44008,3009.05,1.96,0.17825,34.90567,26.51245,0.30788,35.8604,32.6808,30.9286
44011,3053.24,1.93,0.171,29.9755,22.37118,0.29613,33.9025,30.6604,28.8803
44012,3100.29,1.9,0.16225,28.50571,23.76727,0.302,32.5261,29.2246,27.3495
44013,3115.86,1.89,0.16625,24.35403,19.32616,0.2985,31.8753,28.4924,26.6212
44014,3130.01,1.88,0.16375,22.10506,16.49126,0.30375,31.4333,28.0093,26.1197
44018,3179.72,1.85,0.16588,22.80097,17.71101,0.2765,31.3372,27.7154,25.7794
44019,3145.32,1.87,0.1825,25.27619,19.98126,0.26838,32.4429,28.9651,27.0365
44020,3169.94,1.85,0.18825,24.02145,18.09481,0.27288,31.6971,28.1766,26.2392
44021,3152.05,1.86,0.17825,25.18739,18.30959,0.26625,32.5888,29.1206,27.1689
44022,3185.04,1.84,0.17538,21.44529,17.35884,0.26813,31.5998,28.0658,26.1025
44025,3155.22,1.86,0.17475,29.02646,16.10024,0.275,34.5885,31.0028,28.9917
44026,3197.52,1.84,0.17663,26.57569,20.52993,0.27088,32.5519,28.9279,27.0007
44027,3226.56,1.82,0.18088,24.98207,19.04029,0.27288,31.9503,28.2841,26.3612
44028,3215.57,1.82,0.18675,25.03608,18.70713,0.27175,31.9443,28.2417,26.3158
44029,3224.73,1.82,0.17988,21.61407,16.947,0.27138,30.6744,27.0298,25.1464
44032,3251.84,1.8,0.17563,20.03852,16.37656,0.25775,29.5473,25.8743,23.9451
44033,3257.3,1.8,0.17575,21.73482,16.68968,0.2555,29.8357,26.1471,24.2115
44034,3276.02,1.79,0.179,21.28463,16.11502,0.2635,29.4085,25.6938,23.7445
44035,3235.66,1.81,0.17163,25.10542,18.82022,0.2445,30.4835,26.7957,24.8575
44036,3215.63,1.82,0.17263,23.2557,17.38859,0.24675,30.6391,27.0708,25.1783
44039,3239.41,1.81,0.16625,21.07809,16.0608,0.26963,30.1105,26.4452,24.5096
44040,3218.44,1.82,0.16688,22.7519,16.98644,0.26825,30.4724,26.9427,25.0674
44041,3258.44,1.8,0.16113,20.81538,15.71142,0.26063,29.6359,26.0244,24.1315
44042,3246.22,1.8,0.15563,24.00782,18.00526,0.251,30.1636,26.6295,24.7574
44043,3271.12,1.79,0.15488,15.6354,18.06799,0.24875,30.2219,26.6435,24.7459
44046,3294.61,1.78,0.157,20.27163,14.0295,0.249,30.1242,26.5108,24.6119
44047,3306.51,1.77,0.14925,17.57639,14.87895,0.2485,29.7122,26.0656,24.1768
44048,3327.77,1.76,0.1535,17.92892,13.7962,0.242,29.247,25.5649,23.6586
44049,3349.16,1.75,0.15538,18.27288,13.93094,0.24325,29.0724,25.3008,23.3234
44050,3351.28,1.75,0.16338,17.58792,13.49285,0.2525,29.1879,25.4399,23.4593
44053,3360.47,1.74,0.16825,16.85461,12.94877,0.25688,29.2663,25.5563,23.5794
44054,3333.69,1.76,0.16413,22.73842,16.81331,0.2535,30.8789,27.187,25.2904
44055,3380.35,1.73,0.158,17.75467,13.67213,0.26475,29.7505,25.9498,24.0062
44056,3373.43,1.73,0.16188,17.13031,13.19025,0.28013,29.7743,26.0614,24.1043
44057,3372.85,1.74,0.1515,16.40804,12.59126,0.27038,29.9341,26.2316,24.2745
44060,3381.99,1.73,0.16138,14.78547,11.74946,0.26775,29.2963,25.5491,23.6244
44061,3389.78,1.73,0.158,15.19121,11.99234,0.253,29.0481,25.2617,23.344
44062,3374.85,1.73,0.17088,17.89135,13.30393,0.24688,29.5922,25.8237,23.8746
44063,3385.51,1.73,0.18325,16.84904,12.36193,0.25613,29.6166,25.7637,23.814
44064,3397.16,1.72,0.17513,16.44437,11.90679,0.25,29.3741,25.4772,23.4768
44067,3431.28,1.71,0.17425,15.77285,11.78724,0.23375,29.1899,25.3841,23.3617
44068,3443.62,1.7,0.17025,15.41595,11.6558,0.251,28.9977,25.2573,23.3102
44069,3478.73,1.68,0.15638,18.3386,14.1666,0.25588,29.4313,25.7038,23.7604
44070,3484.55,1.68,0.15513,19.14433,14.96236,0.246,30.1569,26.3229,24.3748
44071,3508.01,1.67,0.15675,15.8539,13.22188,0.24088,29.6132,25.7769,23.8578
44074,3500.31,1.67,0.15675,16.49443,12.85641,0.24088,31.5515,27.6805,25.7269
44075,3526.65,1.67,0.15563,15.89422,12.77953,0.25113,31.7204,27.8349,25.8831
44076,3580.84,1.64,0.15475,17.37596,15.19992,0.25125,32.2861,28.4853,26.6117
44077,3455.06,1.7,0.15863,31.89142,23.42517,0.2495,35.4775,31.7748,29.8595
44078,3426.96,1.72,0.15425,30.05421,21.88039,0.248,34.1661,30.607,28.761
44082,3331.84,1.77,0.1555,33.4324,26.22923,0.2495,33.954,30.7654,29.0892
44083,3398.96,1.73,0.15125,28.53046,22.46493,0.25025,32.1473,29.0106,27.3533
44084,3339.19,1.76,0.15113,31.21301,24.75592,0.24913,32.8773,29.8392,28.2333
44085,3340.97,1.76,0.15238,26.01902,21.324,0.25038,31.5806,28.6506,27.1253
44088,3383.54,1.74,0.15213,23.81334,18.91582,0.23725,30.8615,27.9794,26.4103
44089,3401.2,1.73,0.1505,23.3738,18.35268,0.24613,30.7429,27.8203,26.1792
44090,3385.49,1.74,0.15,22.60557,18.04932,0.23325,31.1684,28.149,26.5205
44091,3357.01,1.75,0.15625,24.94727,20.25697,0.22738,31.3786,28.4466,26.9472
44092,3319.47,1.77,0.15575,23.96381,19.4086,0.22538,31.023,28.3832,26.9082
44095,3281.06,1.79,0.15188,25.84127,20.87113,0.22325,32.2028,29.6478,28.2484
44096,3315.57,1.77,0.15113,23.0798,18.83508,0.2225,32.4138,29.8587,28.3764
44097,3236.92,1.81,0.14813,27.59109,22.10078,0.225,33.7657,31.3736,29.885
44098,3246.59,1.81,0.14475,27.89202,22.79961,0.23325,33.4305,30.9213,29.4693
44099,3298.46,1.78,0.14613,25.41359,20.65574,0.21788,32.4853,29.9796,28.4978
44102,3351.6,1.75,0.14663,23.91063,19.39505,0.22038,32.3286,29.7136,28.2135
44103,3335.47,1.76,0.149,25.813,21.25591,0.22513,32.1561,29.49,27.9601
44104,3363,1.75,0.14825,25.02103,20.42978,0.23388,32.2784,29.6183,28.0481
44105,3380.8,1.75,0.1395,25.74776,21.09426,0.234,32.4613,29.7984,28.2102
44106,3348.44,1.77,0.14,24.97488,20.22362,0.2335,33.1939,30.5431,28.9955
44109,3408.63,1.73,0.14275,21.91065,18.22327,0.22025,32.1865,29.4176,27.7838
44110,3360.95,1.76,0.13963,25.38154,20.28431,0.22975,32.7001,29.9232,28.3156
44111,3419.45,1.73,0.147,21.51292,17.60327,0.2295,31.4766,28.5606,26.8962
44112,3446.83,1.72,0.14688,19.12035,15.76924,0.2205,30.3959,27.4493,25.8229
44113,3477.13,1.7,0.14525,17.48271,15.03094,0.22413,29.2315,26.0646,24.3408
44116,3534.22,1.67,0.14425,19.12489,15.91879,0.22888,28.9564,25.5519,23.7355
44117,3511.93,1.68,0.14838,19.83591,16.50046,0.23688,29.4944,26.1098,24.3587
